994
1988
pt=0, lineID=781, koords=(0.182,73.33) <-> pt=1, lineID=781, koords=(5.6953,74.9794) & pt=0, lineID=308, koords=(0.119,95.031) <-> pt=1, lineID=308, koords=(2.628,90.2407)
pt=0, lineID=96, koords=(24.041,76.352) <-> pt=1, lineID=96, koords=(29.3242,74.1404) & pt=0, lineID=697, koords=(23.839,73.82) <-> pt=1, lineID=697, koords=(27.6688,74.4721)
pt=0, lineID=292, koords=(23.926,2.395) <-> pt=1, lineID=292, koords=(27.2613,10.6682) & pt=0, lineID=799, koords=(23.43,3.956) <-> pt=1, lineID=799, koords=(24.7732,12.2096)
pt=0, lineID=787, koords=(19.107,8.271) <-> pt=1, lineID=787, koords=(24.7388,13.6186) & pt=0, lineID=19, koords=(17.693,11.187) <-> pt=1, lineID=19, koords=(24.4505,18.18)
pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791) & pt=0, lineID=799, koords=(23.43,3.956) <-> pt=1, lineID=799, koords=(24.7732,12.2096)
pt=0, lineID=374, koords=(19.327,16.897) <-> pt=1, lineID=374, koords=(26.684,24.9231) & pt=0, lineID=494, koords=(18.737,37.341) <-> pt=1, lineID=494, koords=(26.188,34.2718)
pt=0, lineID=909, koords=(18.049,18.863) <-> pt=1, lineID=909, koords=(25.3821,22.8742) & pt=0, lineID=275, koords=(21.188,13.174) <-> pt=1, lineID=275, koords=(24.3993,19.3696)
pt=0, lineID=229, koords=(24.2364,48.6911) <-> pt=1, lineID=229, koords=(25.518,48.417) & pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058)
pt=0, lineID=229, koords=(24.2364,48.6911) <-> pt=1, lineID=229, koords=(25.518,48.417) & pt=0, lineID=318, koords=(19.989,41.927) <-> pt=1, lineID=318, koords=(26.4397,45.3731)
pt=0, lineID=53, koords=(20.494,60.409) <-> pt=1, lineID=53, koords=(27.8011,59.9638) & pt=0, lineID=154, koords=(21.839,60.755) <-> pt=1, lineID=154, koords=(25.4499,55.3854)
pt=0, lineID=154, koords=(21.839,60.755) <-> pt=1, lineID=154, koords=(25.4499,55.3854) & pt=0, lineID=309, koords=(22.675,62.411) <-> pt=1, lineID=309, koords=(25.7628,63.7301)
pt=0, lineID=53, koords=(20.494,60.409) <-> pt=1, lineID=53, koords=(27.8011,59.9638) & pt=0, lineID=223, koords=(22.558,55.637) <-> pt=1, lineID=223, koords=(28.4624,55.9177)
pt=0, lineID=213, koords=(23.528,35.743) <-> pt=1, lineID=213, koords=(30.7944,32.9151) & pt=0, lineID=501, koords=(21.029,35.842) <-> pt=1, lineID=501, koords=(25.9225,38.4436)
pt=0, lineID=658, koords=(23.8617,37.7421) <-> pt=1, lineID=658, koords=(24.762,33.088) & pt=0, lineID=494, koords=(18.737,37.341) <-> pt=1, lineID=494, koords=(26.188,34.2718)
pt=0, lineID=309, koords=(22.675,62.411) <-> pt=1, lineID=309, koords=(25.7628,63.7301) & pt=0, lineID=420, koords=(23.428,71.379) <-> pt=1, lineID=420, koords=(25.209,66.624)
pt=0, lineID=73, koords=(23.906,65.134) <-> pt=1, lineID=73, koords=(25.1995,58.8824) & pt=0, lineID=154, koords=(21.839,60.755) <-> pt=1, lineID=154, koords=(25.4499,55.3854)
pt=0, lineID=494, koords=(18.737,37.341) <-> pt=1, lineID=494, koords=(26.188,34.2718) & pt=0, lineID=213, koords=(23.528,35.743) <-> pt=1, lineID=213, koords=(30.7944,32.9151)
pt=0, lineID=658, koords=(23.8617,37.7421) <-> pt=1, lineID=658, koords=(24.762,33.088) & pt=0, lineID=374, koords=(19.327,16.897) <-> pt=1, lineID=374, koords=(26.684,24.9231)
pt=0, lineID=909, koords=(18.049,18.863) <-> pt=1, lineID=909, koords=(25.3821,22.8742) & pt=0, lineID=19, koords=(17.693,11.187) <-> pt=1, lineID=19, koords=(24.4505,18.18)
pt=0, lineID=909, koords=(18.049,18.863) <-> pt=1, lineID=909, koords=(25.3821,22.8742) & pt=0, lineID=787, koords=(19.107,8.271) <-> pt=1, lineID=787, koords=(24.7388,13.6186)
pt=0, lineID=623, koords=(24.507,86.404) <-> pt=1, lineID=623, koords=(26.6457,86.1488) & pt=0, lineID=489, koords=(23.5346,87.5597) <-> pt=1, lineID=489, koords=(25.7,86.861)
pt=0, lineID=623, koords=(24.507,86.404) <-> pt=1, lineID=623, koords=(26.6457,86.1488) & pt=0, lineID=676, koords=(23.7357,80.5132) <-> pt=1, lineID=676, koords=(25.759,83.083)
pt=0, lineID=39, koords=(22.106,52.543) <-> pt=1, lineID=39, koords=(24.8407,56.1139) & pt=0, lineID=53, koords=(20.494,60.409) <-> pt=1, lineID=53, koords=(27.8011,59.9638)
pt=0, lineID=223, koords=(22.558,55.637) <-> pt=1, lineID=223, koords=(28.4624,55.9177) & pt=0, lineID=826, koords=(20.115,53.9) <-> pt=1, lineID=826, koords=(25.6048,53.7192)
pt=0, lineID=164, koords=(24.5802,76.3362) <-> pt=1, lineID=164, koords=(25.887,80.319) & pt=0, lineID=676, koords=(23.7357,80.5132) <-> pt=1, lineID=676, koords=(25.759,83.083)
pt=0, lineID=164, koords=(24.5802,76.3362) <-> pt=1, lineID=164, koords=(25.887,80.319) & pt=0, lineID=96, koords=(24.041,76.352) <-> pt=1, lineID=96, koords=(29.3242,74.1404)
pt=0, lineID=103, koords=(23.023,48.896) <-> pt=1, lineID=103, koords=(26.4332,52.5353) & pt=0, lineID=93, koords=(20.201,47.264) <-> pt=1, lineID=93, koords=(24.6232,51.8773)
pt=0, lineID=32, koords=(18.25,52.512) <-> pt=1, lineID=32, koords=(25.4126,50.3487) & pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058)
pt=0, lineID=826, koords=(20.115,53.9) <-> pt=1, lineID=826, koords=(25.6048,53.7192) & pt=0, lineID=103, koords=(23.023,48.896) <-> pt=1, lineID=103, koords=(26.4332,52.5353)
pt=0, lineID=794, koords=(24.688,48.16) <-> pt=1, lineID=794, koords=(26.2846,43.3511) & pt=0, lineID=229, koords=(24.2364,48.6911) <-> pt=1, lineID=229, koords=(25.518,48.417)
pt=0, lineID=794, koords=(24.688,48.16) <-> pt=1, lineID=794, koords=(26.2846,43.3511) & pt=0, lineID=318, koords=(19.989,41.927) <-> pt=1, lineID=318, koords=(26.4397,45.3731)
pt=0, lineID=909, koords=(18.049,18.863) <-> pt=1, lineID=909, koords=(25.3821,22.8742) & pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791)
pt=0, lineID=494, koords=(18.737,37.341) <-> pt=1, lineID=494, koords=(26.188,34.2718) & pt=0, lineID=374, koords=(19.327,16.897) <-> pt=1, lineID=374, koords=(26.684,24.9231)
pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791) & pt=0, lineID=292, koords=(23.926,2.395) <-> pt=1, lineID=292, koords=(27.2613,10.6682)
pt=0, lineID=53, koords=(20.494,60.409) <-> pt=1, lineID=53, koords=(27.8011,59.9638) & pt=0, lineID=223, koords=(22.558,55.637) <-> pt=1, lineID=223, koords=(28.4624,55.9177)
pt=0, lineID=340, koords=(24.864,28.573) <-> pt=1, lineID=340, koords=(31.1746,27.9472) & pt=0, lineID=494, koords=(18.737,37.341) <-> pt=1, lineID=494, koords=(26.188,34.2718)
pt=0, lineID=340, koords=(24.864,28.573) <-> pt=1, lineID=340, koords=(31.1746,27.9472) & pt=0, lineID=374, koords=(19.327,16.897) <-> pt=1, lineID=374, koords=(26.684,24.9231)
pt=0, lineID=697, koords=(23.839,73.82) <-> pt=1, lineID=697, koords=(27.6688,74.4721) & pt=0, lineID=420, koords=(23.428,71.379) <-> pt=1, lineID=420, koords=(25.209,66.624)
pt=0, lineID=143, koords=(24.9368,74.9866) <-> pt=1, lineID=143, koords=(26.502,80.449) & pt=0, lineID=96, koords=(24.041,76.352) <-> pt=1, lineID=96, koords=(29.3242,74.1404)
pt=0, lineID=143, koords=(24.9368,74.9866) <-> pt=1, lineID=143, koords=(26.502,80.449) & pt=0, lineID=697, koords=(23.839,73.82) <-> pt=1, lineID=697, koords=(27.6688,74.4721)
pt=0, lineID=83, koords=(20.848,42.333) <-> pt=1, lineID=83, koords=(28.6114,43.7432) & pt=0, lineID=501, koords=(21.029,35.842) <-> pt=1, lineID=501, koords=(25.9225,38.4436)
pt=0, lineID=649, koords=(25.038,53.258) <-> pt=1, lineID=649, koords=(29.2628,55.9185) & pt=0, lineID=826, koords=(20.115,53.9) <-> pt=1, lineID=826, koords=(25.6048,53.7192)
pt=0, lineID=649, koords=(25.038,53.258) <-> pt=1, lineID=649, koords=(29.2628,55.9185) & pt=0, lineID=103, koords=(23.023,48.896) <-> pt=1, lineID=103, koords=(26.4332,52.5353)
pt=0, lineID=236, koords=(25.047,26.518) <-> pt=1, lineID=236, koords=(31.3113,24.7727) & pt=0, lineID=340, koords=(24.864,28.573) <-> pt=1, lineID=340, koords=(31.1746,27.9472)
pt=0, lineID=236, koords=(25.047,26.518) <-> pt=1, lineID=236, koords=(31.3113,24.7727) & pt=0, lineID=374, koords=(19.327,16.897) <-> pt=1, lineID=374, koords=(26.684,24.9231)
pt=0, lineID=615, koords=(25.106,10.947) <-> pt=1, lineID=615, koords=(28.9583,14.9769) & pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791)
pt=0, lineID=615, koords=(25.106,10.947) <-> pt=1, lineID=615, koords=(28.9583,14.9769) & pt=0, lineID=292, koords=(23.926,2.395) <-> pt=1, lineID=292, koords=(27.2613,10.6682)
pt=0, lineID=545, koords=(25.159,37.311) <-> pt=1, lineID=545, koords=(31.3126,35.203) & pt=0, lineID=501, koords=(21.029,35.842) <-> pt=1, lineID=501, koords=(25.9225,38.4436)
pt=0, lineID=545, koords=(25.159,37.311) <-> pt=1, lineID=545, koords=(31.3126,35.203) & pt=0, lineID=213, koords=(23.528,35.743) <-> pt=1, lineID=213, koords=(30.7944,32.9151)
pt=0, lineID=143, koords=(24.9368,74.9866) <-> pt=1, lineID=143, koords=(26.502,80.449) & pt=0, lineID=164, koords=(24.5802,76.3362) <-> pt=1, lineID=164, koords=(25.887,80.319)
pt=0, lineID=96, koords=(24.041,76.352) <-> pt=1, lineID=96, koords=(29.3242,74.1404) & pt=0, lineID=697, koords=(23.839,73.82) <-> pt=1, lineID=697, koords=(27.6688,74.4721)
pt=0, lineID=223, koords=(22.558,55.637) <-> pt=1, lineID=223, koords=(28.4624,55.9177) & pt=0, lineID=73, koords=(23.906,65.134) <-> pt=1, lineID=73, koords=(25.1995,58.8824)
pt=0, lineID=154, koords=(21.839,60.755) <-> pt=1, lineID=154, koords=(25.4499,55.3854) & pt=0, lineID=826, koords=(20.115,53.9) <-> pt=1, lineID=826, koords=(25.6048,53.7192)
pt=0, lineID=309, koords=(22.675,62.411) <-> pt=1, lineID=309, koords=(25.7628,63.7301) & pt=0, lineID=223, koords=(22.558,55.637) <-> pt=1, lineID=223, koords=(28.4624,55.9177)
pt=0, lineID=697, koords=(23.839,73.82) <-> pt=1, lineID=697, koords=(27.6688,74.4721) & pt=0, lineID=309, koords=(22.675,62.411) <-> pt=1, lineID=309, koords=(25.7628,63.7301)
pt=0, lineID=394, koords=(25.271,9.13) <-> pt=1, lineID=394, koords=(26.6469,17.5679) & pt=0, lineID=615, koords=(25.106,10.947) <-> pt=1, lineID=615, koords=(28.9583,14.9769)
pt=0, lineID=394, koords=(25.271,9.13) <-> pt=1, lineID=394, koords=(26.6469,17.5679) & pt=0, lineID=292, koords=(23.926,2.395) <-> pt=1, lineID=292, koords=(27.2613,10.6682)
pt=0, lineID=374, koords=(19.327,16.897) <-> pt=1, lineID=374, koords=(26.684,24.9231) & pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791)
pt=0, lineID=103, koords=(23.023,48.896) <-> pt=1, lineID=103, koords=(26.4332,52.5353) & pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058)
pt=0, lineID=53, koords=(20.494,60.409) <-> pt=1, lineID=53, koords=(27.8011,59.9638) & pt=0, lineID=826, koords=(20.115,53.9) <-> pt=1, lineID=826, koords=(25.6048,53.7192)
pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058) & pt=0, lineID=794, koords=(24.688,48.16) <-> pt=1, lineID=794, koords=(26.2846,43.3511)
pt=0, lineID=543, koords=(25.571,8.5587) <-> pt=1, lineID=543, koords=(27.045,3.807) & pt=0, lineID=394, koords=(25.271,9.13) <-> pt=1, lineID=394, koords=(26.6469,17.5679)
pt=0, lineID=543, koords=(25.571,8.5587) <-> pt=1, lineID=543, koords=(27.045,3.807) & pt=0, lineID=292, koords=(23.926,2.395) <-> pt=1, lineID=292, koords=(27.2613,10.6682)
pt=0, lineID=53, koords=(20.494,60.409) <-> pt=1, lineID=53, koords=(27.8011,59.9638) & pt=0, lineID=649, koords=(25.038,53.258) <-> pt=1, lineID=649, koords=(29.2628,55.9185)
pt=0, lineID=394, koords=(25.271,9.13) <-> pt=1, lineID=394, koords=(26.6469,17.5679) & pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791)
pt=0, lineID=615, koords=(25.106,10.947) <-> pt=1, lineID=615, koords=(28.9583,14.9769) & pt=0, lineID=543, koords=(25.571,8.5587) <-> pt=1, lineID=543, koords=(27.045,3.807)
pt=0, lineID=575, koords=(25.683,49.54) <-> pt=1, lineID=575, koords=(29.4598,46.1872) & pt=0, lineID=103, koords=(23.023,48.896) <-> pt=1, lineID=103, koords=(26.4332,52.5353)
pt=0, lineID=575, koords=(25.683,49.54) <-> pt=1, lineID=575, koords=(29.4598,46.1872) & pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058)
pt=0, lineID=318, koords=(19.989,41.927) <-> pt=1, lineID=318, koords=(26.4397,45.3731) & pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058)
pt=0, lineID=794, koords=(24.688,48.16) <-> pt=1, lineID=794, koords=(26.2846,43.3511) & pt=0, lineID=83, koords=(20.848,42.333) <-> pt=1, lineID=83, koords=(28.6114,43.7432)
pt=0, lineID=623, koords=(24.507,86.404) <-> pt=1, lineID=623, koords=(26.6457,86.1488) & pt=0, lineID=164, koords=(24.5802,76.3362) <-> pt=1, lineID=164, koords=(25.887,80.319)
pt=0, lineID=697, koords=(23.839,73.82) <-> pt=1, lineID=697, koords=(27.6688,74.4721) & pt=0, lineID=223, koords=(22.558,55.637) <-> pt=1, lineID=223, koords=(28.4624,55.9177)
pt=0, lineID=602, koords=(25.824,67.371) <-> pt=1, lineID=602, koords=(31.8044,62.1043) & pt=0, lineID=697, koords=(23.839,73.82) <-> pt=1, lineID=697, koords=(27.6688,74.4721)
pt=0, lineID=602, koords=(25.824,67.371) <-> pt=1, lineID=602, koords=(31.8044,62.1043) & pt=0, lineID=223, koords=(22.558,55.637) <-> pt=1, lineID=223, koords=(28.4624,55.9177)
pt=0, lineID=636, koords=(25.8869,10.6498) <-> pt=1, lineID=636, koords=(27.592,6.746) & pt=0, lineID=615, koords=(25.106,10.947) <-> pt=1, lineID=615, koords=(28.9583,14.9769)
pt=0, lineID=636, koords=(25.8869,10.6498) <-> pt=1, lineID=636, koords=(27.592,6.746) & pt=0, lineID=543, koords=(25.571,8.5587) <-> pt=1, lineID=543, koords=(27.045,3.807)
pt=0, lineID=623, koords=(24.507,86.404) <-> pt=1, lineID=623, koords=(26.6457,86.1488) & pt=0, lineID=143, koords=(24.9368,74.9866) <-> pt=1, lineID=143, koords=(26.502,80.449)
pt=0, lineID=83, koords=(20.848,42.333) <-> pt=1, lineID=83, koords=(28.6114,43.7432) & pt=0, lineID=545, koords=(25.159,37.311) <-> pt=1, lineID=545, koords=(31.3126,35.203)
pt=0, lineID=292, koords=(23.926,2.395) <-> pt=1, lineID=292, koords=(27.2613,10.6682) & pt=0, lineID=636, koords=(25.8869,10.6498) <-> pt=1, lineID=636, koords=(27.592,6.746)
pt=0, lineID=543, koords=(25.571,8.5587) <-> pt=1, lineID=543, koords=(27.045,3.807) & pt=0, lineID=558, koords=(20.33,2.611) <-> pt=1, lineID=558, koords=(27.6336,2.986)
pt=0, lineID=394, koords=(25.271,9.13) <-> pt=1, lineID=394, koords=(26.6469,17.5679) & pt=0, lineID=374, koords=(19.327,16.897) <-> pt=1, lineID=374, koords=(26.684,24.9231)
pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791) & pt=0, lineID=615, koords=(25.106,10.947) <-> pt=1, lineID=615, koords=(28.9583,14.9769)
pt=0, lineID=297, koords=(25.9839,50.9768) <-> pt=1, lineID=297, koords=(26.146,51.564) & pt=0, lineID=103, koords=(23.023,48.896) <-> pt=1, lineID=103, koords=(26.4332,52.5353)
pt=0, lineID=297, koords=(25.9839,50.9768) <-> pt=1, lineID=297, koords=(26.146,51.564) & pt=0, lineID=575, koords=(25.683,49.54) <-> pt=1, lineID=575, koords=(29.4598,46.1872)
pt=0, lineID=103, koords=(23.023,48.896) <-> pt=1, lineID=103, koords=(26.4332,52.5353) & pt=0, lineID=575, koords=(25.683,49.54) <-> pt=1, lineID=575, koords=(29.4598,46.1872)
pt=0, lineID=213, koords=(23.528,35.743) <-> pt=1, lineID=213, koords=(30.7944,32.9151) & pt=0, lineID=340, koords=(24.864,28.573) <-> pt=1, lineID=340, koords=(31.1746,27.9472)
pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058) & pt=0, lineID=103, koords=(23.023,48.896) <-> pt=1, lineID=103, koords=(26.4332,52.5353)
pt=0, lineID=575, koords=(25.683,49.54) <-> pt=1, lineID=575, koords=(29.4598,46.1872) & pt=0, lineID=318, koords=(19.989,41.927) <-> pt=1, lineID=318, koords=(26.4397,45.3731)
pt=0, lineID=318, koords=(19.989,41.927) <-> pt=1, lineID=318, koords=(26.4397,45.3731) & pt=0, lineID=83, koords=(20.848,42.333) <-> pt=1, lineID=83, koords=(28.6114,43.7432)
pt=0, lineID=674, koords=(26.291,55.15) <-> pt=1, lineID=674, koords=(31.9426,54.4035) & pt=0, lineID=53, koords=(20.494,60.409) <-> pt=1, lineID=53, koords=(27.8011,59.9638)
pt=0, lineID=674, koords=(26.291,55.15) <-> pt=1, lineID=674, koords=(31.9426,54.4035) & pt=0, lineID=649, koords=(25.038,53.258) <-> pt=1, lineID=649, koords=(29.2628,55.9185)
pt=0, lineID=649, koords=(25.038,53.258) <-> pt=1, lineID=649, koords=(29.2628,55.9185) & pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058)
pt=0, lineID=575, koords=(25.683,49.54) <-> pt=1, lineID=575, koords=(29.4598,46.1872) & pt=0, lineID=83, koords=(20.848,42.333) <-> pt=1, lineID=83, koords=(28.6114,43.7432)
pt=0, lineID=623, koords=(24.507,86.404) <-> pt=1, lineID=623, koords=(26.6457,86.1488) & pt=0, lineID=96, koords=(24.041,76.352) <-> pt=1, lineID=96, koords=(29.3242,74.1404)
pt=0, lineID=748, koords=(26.575,49.863) <-> pt=1, lineID=748, koords=(26.711,44.9688) & pt=0, lineID=649, koords=(25.038,53.258) <-> pt=1, lineID=649, koords=(29.2628,55.9185)
pt=0, lineID=748, koords=(26.575,49.863) <-> pt=1, lineID=748, koords=(26.711,44.9688) & pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058)
pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058) & pt=0, lineID=649, koords=(25.038,53.258) <-> pt=1, lineID=649, koords=(29.2628,55.9185)
pt=0, lineID=748, koords=(26.575,49.863) <-> pt=1, lineID=748, koords=(26.711,44.9688) & pt=0, lineID=575, koords=(25.683,49.54) <-> pt=1, lineID=575, koords=(29.4598,46.1872)
pt=0, lineID=292, koords=(23.926,2.395) <-> pt=1, lineID=292, koords=(27.2613,10.6682) & pt=0, lineID=615, koords=(25.106,10.947) <-> pt=1, lineID=615, koords=(28.9583,14.9769)
pt=0, lineID=636, koords=(25.8869,10.6498) <-> pt=1, lineID=636, koords=(27.592,6.746) & pt=0, lineID=543, koords=(25.571,8.5587) <-> pt=1, lineID=543, koords=(27.045,3.807)
pt=0, lineID=490, koords=(26.6044,69.0664) <-> pt=1, lineID=490, koords=(27.992,68.831) & pt=0, lineID=697, koords=(23.839,73.82) <-> pt=1, lineID=697, koords=(27.6688,74.4721)
pt=0, lineID=490, koords=(26.6044,69.0664) <-> pt=1, lineID=490, koords=(27.992,68.831) & pt=0, lineID=602, koords=(25.824,67.371) <-> pt=1, lineID=602, koords=(31.8044,62.1043)
pt=0, lineID=575, koords=(25.683,49.54) <-> pt=1, lineID=575, koords=(29.4598,46.1872) & pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058)
pt=0, lineID=748, koords=(26.575,49.863) <-> pt=1, lineID=748, koords=(26.711,44.9688) & pt=0, lineID=83, koords=(20.848,42.333) <-> pt=1, lineID=83, koords=(28.6114,43.7432)
pt=0, lineID=374, koords=(19.327,16.897) <-> pt=1, lineID=374, koords=(26.684,24.9231) & pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791)
pt=0, lineID=236, koords=(25.047,26.518) <-> pt=1, lineID=236, koords=(31.3113,24.7727) & pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791)
pt=0, lineID=575, koords=(25.683,49.54) <-> pt=1, lineID=575, koords=(29.4598,46.1872) & pt=0, lineID=83, koords=(20.848,42.333) <-> pt=1, lineID=83, koords=(28.6114,43.7432)
pt=0, lineID=857, koords=(26.73,40.981) <-> pt=1, lineID=857, koords=(30.7751,37.0246) & pt=0, lineID=83, koords=(20.848,42.333) <-> pt=1, lineID=83, koords=(28.6114,43.7432)
pt=0, lineID=857, koords=(26.73,40.981) <-> pt=1, lineID=857, koords=(30.7751,37.0246) & pt=0, lineID=545, koords=(25.159,37.311) <-> pt=1, lineID=545, koords=(31.3126,35.203)
pt=0, lineID=162, koords=(26.787,26.194) <-> pt=1, lineID=162, koords=(29.0415,24.2341) & pt=0, lineID=340, koords=(24.864,28.573) <-> pt=1, lineID=340, koords=(31.1746,27.9472)
pt=0, lineID=162, koords=(26.787,26.194) <-> pt=1, lineID=162, koords=(29.0415,24.2341) & pt=0, lineID=236, koords=(25.047,26.518) <-> pt=1, lineID=236, koords=(31.3113,24.7727)
pt=0, lineID=528, koords=(26.871,53.5951) <-> pt=1, lineID=528, koords=(28.33,57.007) & pt=0, lineID=649, koords=(25.038,53.258) <-> pt=1, lineID=649, koords=(29.2628,55.9185)
pt=0, lineID=528, koords=(26.871,53.5951) <-> pt=1, lineID=528, koords=(28.33,57.007) & pt=0, lineID=588, koords=(20.596,48.4) <-> pt=1, lineID=588, koords=(27.4116,49.2058)
pt=0, lineID=359, koords=(26.8815,5.1609) <-> pt=1, lineID=359, koords=(27.169,4.101) & pt=0, lineID=636, koords=(25.8869,10.6498) <-> pt=1, lineID=636, koords=(27.592,6.746)
pt=0, lineID=359, koords=(26.8815,5.1609) <-> pt=1, lineID=359, koords=(27.169,4.101) & pt=0, lineID=543, koords=(25.571,8.5587) <-> pt=1, lineID=543, koords=(27.045,3.807)
pt=0, lineID=885, koords=(26.925,92.479) <-> pt=1, lineID=885, koords=(30.9959,91.2813) & pt=0, lineID=96, koords=(24.041,76.352) <-> pt=1, lineID=96, koords=(29.3242,74.1404)
pt=0, lineID=359, koords=(26.8815,5.1609) <-> pt=1, lineID=359, koords=(27.169,4.101) & pt=0, lineID=558, koords=(20.33,2.611) <-> pt=1, lineID=558, koords=(27.6336,2.986)
pt=0, lineID=236, koords=(25.047,26.518) <-> pt=1, lineID=236, koords=(31.3113,24.7727) & pt=0, lineID=340, koords=(24.864,28.573) <-> pt=1, lineID=340, koords=(31.1746,27.9472)
pt=0, lineID=162, koords=(26.787,26.194) <-> pt=1, lineID=162, koords=(29.0415,24.2341) & pt=0, lineID=652, koords=(21.588,12.814) <-> pt=1, lineID=652, koords=(28.2414,13.5791)
pt=0, lineID=192, koords=(27.1449,38.9437) <-> pt=1, lineID=192, koords=(30.061,34.071) & pt=0, lineID=857, koords=(26.73,40.981) <-> pt=1, lineID=857, koords=(30.7751,37.0246)
pt=0, lineID=192, koords=(27.1449,38.9437) <-> pt=1, lineID=192, koords=(30.061,34.071) & pt=0, lineID=545, koords=(25.159,37.311) <-> pt=1, lineID=545, koords=(31.3126,35.203)
pt=0, lineID=636, koords=(25.8869,10.6498) <-> pt=1, lineID=636, koords=(27.592,6.746) & pt=0, lineID=558, koords=(20.33,2.611) <-> pt=1, lineID=558, koords=(27.6336,2.986)
pt=0, lineID=408, koords=(27.174,83.383) <-> pt=1, lineID=408, koords=(27.425,83.5567) & pt=0, lineID=885, koords=(26.925,92.479) <-> pt=1, lineID=885, koords=(30.9959,91.2813)
